71685450268|"POTATO BC BABY WHITE"|" 28   Z"|0|5.99|0|5.49|1|5.55|" "|" "|401|2913|" "
3114255601|"BEL SHRED ASIAGO CUP"|"  5   Z"|1|4.99|1|4.99|1|4.99|" "|" "|501|9052|" "
8267403853|"DUCKTRAP SALMON"|"  4   Z"|1|8.99|1|8.99|1|8.99|" "|" "|322|5640|" "
7020052000|"MARZETTI RANCH DIP"|" 15.5 Z"|0|4.59|0|4.59|0|4.59|" "|" "|401|7053|" "
4179382493|"LOCATELLI GRATED CUP"|"  8   Z"|1|8.99|1|8.99|1|8.99|" "|" "|501|9050|" "
3338366604|"CARROT BABY PEELED 2#"|" 32   Z"|0|3.99|1|3.59|1|3.79|" "|" "|401|2904|" "
61012906710|"VEG PATCH MEATBALLS"|" 10   Z"|0|5.99|1|5.65|0|5.49|" "|" "|401|2918|" "
7717266722|"GALAXY CHEDDAR SLICES"|"  7.3 Z"|0|3.99|0|3.99|0|3.99|" "|" "|401|2918|" "
7717266717|"GALAXY AMERICAN SLICES"|"  8   Z"|0|3.99|0|3.99|0|3.99|" "|" "|401|2918|" "
7717266718|"GALAXY PEPPER JACK SLICES"|"  8   Z"|0|3.99|0|3.99|0|3.99|" "|" "|401|2918|" "
7717266721|"GALAXY SWISS SLICES"|"  8   Z"|0|3.99|0|3.99|0|3.99|" "|" "|401|2918|" "
7717266720|"GALAXY MOZZERELLA SLICES"|"  8   Z"|0|3.99|0|3.99|0|3.99|" "|" "|401|2918|" "
8136300100|"NY BAGEL CHIP GARLIC"|"  6   Z"|1|3.99|1|3.99|1|3.99|" "|" "|501|9049|" "
71685450239|"VEGETABLE PLATTER"|" 32   Z"|1|12.79|1|12.89|1|12.79|" "|" "|401|2912|" "
7148104200|"FRND/SHP SOUR CRM"|" 16   Z"|1|2.25|1|2.19|1|2.45|" "|" "|205|2510|" "
7148101210|"FRND/SHP COT CHEESE POT"|" 16   Z"|1|3.99|1|3.99|1|3.99|" "|" "|206|2515|" "
7148100006|"FRND/SHP FRM CHEESE N/S"|"  7.5 Z"|1|3.39|1|3.29|1|3.29|" "|" "|205|2560|" "
7148102500|"FRND/SHP COT CHEESE N/S"|" 16   Z"|1|3.99|1|3.99|1|3.99|" "|" "|206|2515|" "
7148100005|"FRND/SHP FRMR CHSE"|"  7.5 Z"|1|3.39|1|3.29|1|3.29|" "|" "|205|2560|" "
7148102030|"FRND/SHP COT CHSE LF PINE"|" 16   Z"|1|3.99|1|3.99|1|3.99|" "|" "|206|2515|" "
7148102300|"FRND/SHP COT CHEESE L/F"|" 24   Z"|1|5.69|1|5.79|1|5.39|" "|" "|206|2515|" "
7148102400|"FRND/SHP COT CHEESE L/F"|" 16   Z"|1|3.99|1|3.99|1|3.89|" "|" "|206|2515|" "
7148102510|"FRND/SHP COT CHSE LF WHIP"|" 16   Z"|1|3.99|1|3.99|1|3.89|" "|" "|206|2515|" "
7148102010|"FRND/SHP COT CHSE PINAPL"|"  8   Z"|1|2.19|1|2.15|1|2.15|" "|" "|206|2515|" "
7148102020|"FRND/SHP COT CHSE PINEAPL"|" 16   Z"|1|3.99|1|3.99|1|3.99|" "|" "|206|2515|" "
7148101700|"FRND/SHP COT CHEESE"|" 16   Z"|1|3.99|1|3.99|1|3.89|" "|" "|206|2515|" "
7148106010|"FRND/SHP BUTTERMLK"|" 32   L"|1|2.99|1|2.95|1|2.95|" "|" "|212|2770|" "
7148101600|"FRND/SHP COT CHEESE"|"  8   Z"|1|2.19|1|2.15|1|2.15|" "|" "|206|2515|" "
2400000980|"DM YELLOW PEACHES"|" 20   L"|0|4.99|0|4.99|0|4.99|" "|" "|401|2926|" "
9830410050|"CV GARDEN HERB CROUTONS"|"  5   Z"|0|2.99|0|2.99|1|2.89|" "|" "|401|2922|" "
20503200000|"KERRYGOLD SLC IRISH SWISS"|"  1   #"|1|8.99|1|8.99|1|8.99|" "|" "|501|9013|" "
7148101950|"FRND/SHP COT CHEESE"|" 24   Z"|1|5.69|1|5.79|1|5.39|" "|" "|206|2515|" "
7148102550|"FRND/SHP COT CHSE N/F"|" 16   Z"|1|3.99|1|3.99|1|3.99|" "|" "|206|2515|" "
3338320030|"STRAWBERRY 2# PKG"|" 32   Z"|1|7.99|0|4.99|0|4.99|" "|" "|401|2903|" "
71157500384|"SF EDAMAME SHELL SOY BEAN"|" 16   Z"|1|3.35|1|3.29|1|3.29|" "|" "|701|3150|" "
71157500394|"SF EDAMAME SOY BEAN/POD"|" 16   Z"|1|3.35|1|3.29|1|3.29|" "|" "|701|3150|" "
7774521357|"RP MICRO SPINACH"|"  9   Z"|0|4.99|1|4.69|1|4.59|" "|" "|401|3616|" "
7148102420|"FRND/SHP COT CH LF"|"  8   Z"|1|2.19|1|2.15|1|2.15|" "|" "|206|2515|" "
61012906610|"VEG/P SPIN NUGGETS"|"  9   Z"|0|5.99|1|5.65|0|5.49|" "|" "|401|2918|" "
61012900211|"VEG/P PORTA BURGERS"|" 10   Z"|0|5.99|1|5.65|0|5.49|" "|" "|401|2918|" "
2018801309|"TOFUTTI CUTIE MINT SANDW"|" 12   L"|1|6.19|1|5.99|1|6.19|" "|" "|712|3400|" "
8891400003|"ORG HERB CHIVES"|"   .75Z"|0|2.99|0|2.99|0|2.99|" "|" "|401|2927|" "
8891400010|"ORG HERB ROSEMARY"|"   .75Z"|0|2.99|0|2.99|0|2.99|" "|" "|401|2927|" "
8891400011|"ORG HERB SAGE"|"   .75Z"|0|2.99|0|2.99|0|2.99|" "|" "|401|2927|" "
8891400015|"ORG HERB THYME"|"   .75Z"|0|2.99|0|2.99|0|2.99|" "|" "|401|2927|" "
20060100000|"FISH SALMON FILLET"|"  1   #"|1|14.99|1|14.99|1|14.99|" "|" "|302|5600|" "
20060000000|"FISH SALMON STEAK BONE IN"|"  1   #"|1|12.99|1|12.99|1|12.99|" "|" "|302|5600|" "
20061100000|"FISH TUNA STEAK FROZEN"|"  1   #"|1|11.99|1|11.99|1|11.99|" "|" "|302|5600|" "
20065000000|"SHRIMP COOKD 31/40"|"  1   #"|1|13.99|1|13.99|1|13.99|" "|" "|302|5610|" "
20066600000|"FISH SCALLOPS BAY FROZEN"|"  1   #"|1|7.99|1|7.99|1|7.99|" "|" "|302|5600|" "
20061900000|"FISH CATFISH FILLET"|"  1   #"|1|8.99|1|8.99|1|8.99|" "|" "|302|5600|" "
20060200000|"FISH SCROD FILLET"|"  1   #"|1|15.99|1|15.99|1|15.99|" "|" "|302|5600|" "
20061000000|"FISH FLOUNDER FILLET"|"  1   #"|1|17.99|1|17.99|1|17.99|" "|" "|302|5600|" "
20060800000|"FISH TURBOT FILLET(PF)"|"  1   #"|1|12.99|1|12.99|1|12.99|" "|" "|302|5600|" "
20060600000|"FISH GREY SOLE FILLET"|"  1   #"|1|22.99|1|22.99|1|22.99|" "|" "|302|5600|" "
20064600000|"SHRIMP COOKD 26/30"|"  1   #"|1|16.99|1|16.99|1|16.99|" "|" "|302|5610|" "
20064700000|"SHRIMP RAW 31/40"|"  1   #"|1|10.99|1|10.99|1|10.99|" "|" "|302|5610|" "
20064500000|"SHRIMP RAW 21/25"|"  1   #"|1|12.99|1|12.99|1|12.99|" "|" "|302|5610|" "
4015955002|"MUSHRM OYSTER PKG"|"  3.5 Z"|0|3.99|0|3.99|0|3.99|" "|" "|401|2916|" "
3463590599|"MUSHRM CREMINI PKG"|"  8   Z"|0|3.49|0|3.49|1|3.39|" "|" "|401|2916|" "
3503211730|"CITTERIO PROSCIUTO"|"  4   Z"|1|6.49|1|6.49|1|6.49|" "|" "|501|9099|" "
3503224735|"CITTERIO SOPRESATTA"|"  4   Z"|0|4.99|0|4.99|0|4.99|" "|" "|501|9099|" "
3503280745|"CITTERIO ROSEMARY HAM"|"  4   Z"|1|4.49|1|4.49|1|4.49|" "|" "|501|9099|" "
61012906630|"VEG/P CHIC NUGGETS"|" 10   Z"|1|6.59|1|5.79|0|5.49|" "|" "|401|2918|" "
20061300000|"FISH SWORDFISH FROZEN"|"  1   #"|1|11.99|1|11.99|1|11.99|" "|" "|302|5600|" "
20066500000|"FISH SEA SCALLOPS"|"  1   #"|1|19.99|1|19.99|1|19.99|" "|" "|302|5600|" "
20062300000|"FISH TILAPIA FILLET PF"|"  1   #"|1|11.99|1|11.99|1|11.99|" "|" "|302|5600|" "
7144830014|"ALOUETTE SPRD GARLIC"|"  6.5 Z"|1|6.99|1|6.99|1|6.99|" "|" "|501|9050|" "
7144830030|"ALOUETTE SPRD LITE"|"  6.5 Z"|1|6.99|1|6.99|1|6.99|" "|" "|501|9050|" "
1450090010|"GREEN BEAN SNIPPED"|" 12   Z"|1|4.89|1|4.85|1|4.65|" "|" "|401|7311|" "
4015955191|"MUSHRM SLCD SHITAKE"|"  5   Z"|0|5.49|1|5.35|0|4.99|" "|" "|401|2916|" "
3503274804|"CITTERIO GENOA SALAMI"|"  4   Z"|1|3.99|1|3.99|1|3.99|" "|" "|501|9099|" "
3503274104|"CITTERIO MORTADELLA"|"  4   Z"|0|3.99|0|3.99|0|3.99|" "|" "|501|9099|" "
7677940401|"D/M 4"" CAKES CAPPUCINO"|" 10   Z"|1|5.99|1|5.99|1|5.99|" "|" "|501|9075|" "
65527200001|"ORG BLACKBERRIES"|"   1  E"|1|4.25|1|4.89|1|4.59|" "|" "|401|7200|" "
3114285246|"BEL PROVOLONE SL"|"  8   Z"|1|4.99|1|4.99|1|4.99|" "|" "|501|9052|" "
